Just Dance 2014,WiiU,2013,Ubisoft,Misc,E10+,57.66
Wipeout: The Game,DS,2010,Endemol,Misc,E,49.43
NHL 15,PS4,2014,EA Sports,Sports,E10+,51.82
Total War: Shogun 2,PC,2011,Creative Assembly,Strategy,T,26.6
Major League Baseball 2K7,PS2,2007,Kush Games,Sports,E,28.05
Dragon Age: Inquisition,PS3,2014,BioWare,Role-Playing,M,26.82
SimCity DS,DS,2007,Aki Corp.,Simulation,E,13.95
New Carnival Games,Wii,2010,Cat Daddy Games,Misc,E,40.38
Hot Wheels: Stunt Track Challenge,PS2,2004,Climax Group,Racing,E,48.41
Littlest Pet Shop: Jungle,DS,2008,Electronic Arts,Simulation,E,12.04
FIFA 15,PSV,2014,EA Sports,Sports,E,50.13
Monopoly,X360,2008,EA Bright Light,Misc,E,57.46
Tony Hawk: RIDE,PS3,2009,Robomodo,Sports,E10+,11.64
Medal of Honor: Frontline,GC,2002,Dreamworks Games,Shooter,T,13.02
Dead Space,PC,2008,EA Redwood Shores,Action,M,15.84
NFL Blitz 2001,PS,2000,Midway,Sports,E,23.02
Rock Band 2,PS2,2008,Harmonix Music Systems,Misc,T,12.47
NHL 11,PS3,2010,Electronic Arts,Sports,E10+,35.12
Yakuza 5,PS3,2012,Ryu ga Gotoku Studios,Action,M,44.38
2002 FIFA World Cup,PS2,2002,EA Sports,Sports,E,42.62
MVP Baseball 2004,XB,2004,EA Sports,Sports,E,55.59
Crash Bandicoot: The Wrath of Cortex,GC,2002,Traveller's Tales,Platform,E,31.03
WWE 2K16,XOne,2015,Yuke's,Sports,T,55.07
Assassin's Creed: Brotherhood,PC,2011,Ubisoft Montreal,Action,M,30.42
Dead or Alive Xtreme Beach Volleyball,XB,2003,Team Ninja,Sports,M,15.65
Silent Hill: Shattered Memories,PS2,2010,Climax Group,Action,M,55.17
Disney Sing It: Family Hits,Wii,2010,Disney Interactive Studios,Misc,E,22.22
Blur,X360,2010,Bizarre Creations,Racing,E10+,14.4
Madden NFL 06,X360,1999,EA Tiburon,Sports,E,43.76
Asphalt: Urban GT,DS,2004,Gameloft,Racing,E,55.18
Mega Man Anniversary Collection,PS2,2004,Atomic Planet Entertainment,Platform,E,30.55
Metal Gear Solid V: Ground Zeroes,PS3,2014,Kojima Productions,Action,M,24.52
Harvest Moon: Friends of Mineral Town,GBA,2003,TOSE,Simulation,E,41.38
Ben 10: Alien Force,PSP,2008,Monkey Bar Games,Action,E10+,54.72
Naruto: The Broken Bond,X360,2008,Ubisoft Montreal,Action,T,10.67
WarioWare D.I.Y.,DS,2009,Intelligent Systems,Misc,E,31.62
Iron Man,Wii,2008,Artificial Mind and Movement,Action,T,41.65
The Fight: Lights Out,PS3,2010,Coldwood Interactive,Fighting,T,12.52
Mega Man X7,PS2,2003,Valuewave Co. Ltd.,Action,E,12.75
Deus Ex: Human Revolution,PC,2011,Nixxes Software,Shooter,M,34.23
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008,Incinerator Games,Action,E,30.12
Final Fantasy Anniversary Edition,PSP,2007,TOSE,Role-Playing,E10+,51.86
LEGO Indiana Jones 2: The Adventure Continues,PSP,2009,Traveller's Tales,Action,E10+,53.52
SoulCalibur V,X360,2012,Project Soul,Fighting,T,43.31
Romancing SaGa,PS2,2005,Square Enix,Role-Playing,E10+,48.46
Lost: Via Domus,X360,2008,Ubisoft Montreal,Action,T,59.65
Top Spin 3,Wii,2008,Pam Development,Action,E,37.17
Game Party in Motion,X360,2010,Farsight Studios,Misc,E,45.83
The Lord of the Rings: The Third Age,PS2,2004,EA Games,Role-Playing,T,37.33
Call of Duty: Black Ops,DS,2010,n-Space,Shooter,T,28.19
NCAA Football 09,PS3,2008,EA Tiburon,Sports,E,51.39
MLB 11: The Show,PS3,2011,SCEA San Diego Studios,Sports,E,55.34
Kinect Rush: A Disney Pixar Adventure,X360,2012,Asobo Studio,Adventure,E,26.64
Skylanders SWAP Force,WiiU,2013,Vicarious Visions,Platform,E10+,55.39
Terminator 3: Rise of the Machines,PS2,2003,Black Ops Entertainment,Action,T,41.75
Guitar Hero: Smash Hits,Wii,2009,Beenox,Misc,T,16.07
Tom Clancy's HAWX,X360,2009,Ubisoft Romania,Action,T,31.32
Alice: Madness Returns,PS3,2011,Spicy Horse,Adventure,M,29.83
Shin Megami Tensei IV,3DS,2013,Atlus,Role-Playing,M,31.01
NBA 2K7,X360,2006,Kush Games/Visual Concepts,Sports,E,28.06
NHL 12,PS3,2011,Electronic Arts,Sports,E10+,13.55
NASCAR: Dirt to Daytona,PS2,1999,Monster Games Inc.,Racing,E,52.89
Unreal Tournament,PS2,2000,Epic Games,Shooter,M,25.12
Digimon World 2,PS,2000,Bandai,Role-Playing,E,38.69
Prince of Persia: The Two Thrones,XB,2005,Ubisoft,Action,M,15.22
FIFA Soccer 10,DS,2009,Exient Entertainment,Sports,E,41.35
JoJo's Bizarre Adventure: All Star Battle,PS3,2013,CyberConnect2,Fighting,T,18.94
Contra: Shattered Soldier,PS2,2002,KCET,Shooter,T,57.07
Final Fantasy: The 4 Heroes of Light,DS,2009,Matrix Software,Role-Playing,E10+,55.95
Rayman Legends,PS3,2013,Ubisoft Montpellier,Platform,E10+,18.97
FIFA Soccer,PSV,2012,Electronic Arts,Sports,E,31.5
Tenchu 2: Birth of the Stealth Assassins,PS,2000,Acquire,Action,M,45.6
Tony Hawk's Pro Skater 4,GC,2002,Neversoft Entertainment,Sports,T,19.04
Naruto: Uzumaki Chronicles 2,PS2,2006,Cavia Inc.,Action,T,54.49
NHL 06,PS2,2005,EA Canada,Sports,E10+,11.57
Parasite Eve II,PS,1999,SquareSoft,Role-Playing,M,50.73
Skate it,Wii,2008,Electronic Arts,Sports,E,25.91
Pro Evolution Soccer 2015,PS3,2014,Konami,Sports,E,37.95
Madden NFL 2002,XB,1999,EA Sports,Sports,E,58.44
NCAA Football 10,PS2,2009,EA Tiburon,Sports,E,14.23
Phineas and Ferb: Across the 2nd Dimension,Wii,2011,High Impact Games,Action,E10+,21.08
Far Cry Instincts,XB,2005,Ubisoft Montreal,Shooter,M,16.88
Hasbro Family Game Night,PS2,2008,EA Bright Light,Puzzle,E,59.74
Tony Hawk's Pro Skater 4,GBA,2002,Vicarious Visions,Sports,E,35.46
ATV Offroad Fury: Blazin' Trails,PSP,2005,Climax Group,Racing,E,41.52
Tales of the Abyss,PS2,2005,Namco,Role-Playing,T,52.34
Payday 2,X360,2013,Overkill Software,Shooter,M,44.82
Blacksite: Area 51,X360,2007,Midway Studios - Austin,Shooter,T,19.02
Spyro Orange: The Cortex Conspiracy,GBA,2004,Vicarious Visions,Action,E,12.54
XCOM: Enemy Unknown,PS3,2012,Firaxis Games,Strategy,M,47.65
Petz Dogz 2,Wii,2007,Ubisoft,Simulation,E,14.18
Ben 10: Alien Force,PS2,2008,Monkey Bar Games,Action,E10+,22.44
Skylanders: Spyro's Adventure,3DS,2011,Vicarious Visions,Action,E10+,18.41
Cabela's Dangerous Hunts 2011,Wii,2010,Activision,Sports,T,12.91
The Sims 3: World Adventures,PC,2009,The Sims Studio,Simulation,T,28.7
Madden NFL 06,GC,2005,EA Sports,Sports,E,20.08
Titanfall 2,XOne,2016,Respawn Entertainment,Shooter,M,40.19
BlazBlue: Calamity Trigger,PS3,2009,Arc System Works,Fighting,T,52.4
Iron Man,X360,2008,Secret Level,Action,T,17.92
Naruto: Ultimate Ninja 2,PS2,2004,CyberConnect2,Fighting,T,36.33
NHL 10,PS3,2009,EA Canada,Sports,E10+,27.46
Zumba Fitness,PS3,2010,Pipeworks Software/Inc.,Sports,E,59.15
Rock Band 3,PS3,2010,Harmonix Music Systems,Misc,T,11.79
Blood Wake,XB,2001,Stormfront Studios,Shooter,T,45.95
Dynasty Warriors 5: Xtreme Legends,PS2,2005,Omega Force,Action,T,55.94
Rapala: We Fish,Wii,2009,Activision,Sports,E,44.3
WWE 2K15,XOne,2014,Yuke's,Sports,T,42.6
FIFA World Cup Germany 2006,PS2,2006,EA Canada,Sports,E,24.64
Wreckless: ThE YaKuza MisSiOns,XB,2002,Bunkasha Publishing,Racing,T,41.78
Defiance,X360,2013,Trion Worlds,Shooter,M,52.19
Disgaea 4: A Promise Unforgotten,PS3,2011,Nippon Ichi Software,Role-Playing,T,39.22
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,DS,2008,Natsume,Action,E,27.54
SpongeBob SquarePants: Battle for Bikini Bottom,XB,2003,Heavy Iron Studios,Platform,E,15.99
Doom 3 BFG Edition,PS3,2012,id Software,Shooter,M,24.52
Spider-Man 3,X360,2007,Treyarch,Platform,T,36.29
Pro Evolution Soccer 2012,PSP,2011,Konami,Action,E,55.01
The Conduit,Wii,2009,High Voltage Software,Shooter,T,42.9
Trivial Pursuit,Wii,2009,EA Bright Light,Misc,E,51.92
Just Dance 2016,WiiU,2015,Ubisoft,Misc,E10+,27.27
Disney Universe,X360,2011,Eurocom Entertainment Software,Action,E10+,12.06
RalliSport Challenge,XB,2002,Digital Illusions,Racing,E,26.13
Resident Evil Outbreak File #2,PS2,2004,Capcom,Action,M,43.24
Top Spin 3,PS3,2008,Pam Development,Action,E,18.28
XIII,PS2,2003,Ubisoft Paris,Shooter,M,22.08
Tomb Raider: Anniversary,PSP,2007,Crystal Dynamics,Action,T,24.8
Bratz 4 Real,DS,2007,THQ,Adventure,E,10.76
Rune Factory 4,3DS,2012,Neverland,Role-Playing,E10+,30.38
3D Dot Game Heroes,PS3,2009,Silicon Studio,Role-Playing,E10+,59.21
Up,Wii,2009,Asobo Studio,Action,E10+,28.37
Breath of Fire IV,PS,2000,Capcom,Role-Playing,T,23.57
Tales of Zestiria,PS3,2015,Namco Bandai Games/Bandai Namco Games,Role-Playing,T,10.85
True Crime: Streets of LA,GC,2003,Exakt,Action,M,44.15
Odin Sphere,PS2,2007,Vanilla Ware,Role-Playing,T,18.98
Petz Wild Animals: Tigerz,DS,2008,Magic Pockets,Simulation,E,19.38
Ms. Pac-Man Maze Madness,GBA,2004,Full-Fat,Puzzle,E,43.33
Titanfall,PC,2014,Respawn Entertainment,Shooter,M,16.54
Arena Football,PS2,2006,EA Tiburon,Sports,E10+,47.14
The Lord of the Rings: The Return of the King,GBA,2003,Griptonite Games,Action,T,44.9
NHL Hitz 20-02,PS2,2001,Black Box,Sports,E,14.79
The Legend of Spyro: Dawn of the Dragon,Wii,2008,Etranges Libellules,Platform,E10+,35.49
Classic NES Series: Dr. Mario,GBA,2004,Nintendo,Puzzle,E,18.51
The Sims: Bustin' Out,XB,2003,Maxis,Simulation,T,14.64
NCAA March Madness 07,PS2,2007,EA Canada,Sports,E,45.73
Monsters/Inc. Scream Team,PS,2001,Artificial Mind and Movement,Platform,E,57.02
Warhammer 40000: Space Marine,X360,2011,Relic,Shooter,M,20.44
Harry Potter Collection,PS2,2006,Electronic Arts,Misc,E10+,52.94
Top Spin 3,X360,2008,Pam Development,Action,E,57.13
Cabela's Big Game Hunter 2005 Adventures,PS2,2004,Sand Grain Studios,Sports,T,49.26
LEGO Rock Band,X360,2009,TT Fusion,Misc,E10+,20.43
Knockout Kings 2001,PS2,2001,Black Ops Entertainment,Fighting,T,22.36
Petz Dogz 2,PS2,2007,Ubisoft,Simulation,E,22.72
Battlefield 2: Modern Combat,XB,2005,Digital Illusions,Shooter,T,21.85
Tom Clancy's HAWX,PS3,2009,Ubisoft Romania,Action,T,10.11
All-Star Baseball 2002,PS2,2001,Acclaim Studios Austin,Sports,E,29.16
Jillian Michaels Fitness Ultimatum 2010,Wii,2009,Collision Studios,Sports,E,14.49
Need for Speed: Most Wanted,GC,2005,EA Canada,Racing,T,31.77
Bolt,Wii,2008,Avalanche Software,Adventure,E10+,48.19
WWE Raw 2,XB,2003,Anchor,Fighting,T,54.99
Manhunt 2,PS2,2007,Rockstar London,Action,M,31.69
Fullmetal Alchemist and the Broken Angel,PS2,2003,Racjin,Role-Playing,T,39.99
Tony Hawk's Project 8,PSP,2006,Page 44 Studios,Sports,T,40.57
Batman Begins,PS2,2005,Eurocom Entertainment Software,Action,T,27.94
Dogz,DS,2006,MTO,Simulation,E,30.99
Tony Hawk's Proving Ground,X360,2007,Neversoft Entertainment,Sports,T,48.58
Dr. Seuss' The Cat in the Hat,PS2,2003,Magenta Software,Misc,E,43.49
Barbie Groovy Games,GBA,2002,Digital Illusions,Misc,E,55.52
Wolfenstein,X360,2009,id Software/Raven Software,Shooter,M,13.5
Blinx: The Time Sweeper,XB,2002,Artoon,Platform,E,34.18
ESPN NFL Football,PS2,2003,Visual Concepts,Sports,E,50.58
Major League Baseball 2K5,XB,2005,Kush Games,Sports,E,39.21
Tetris Party Deluxe,Wii,2010,Tetris Online/Inc,Puzzle,E,54.51
Gravity Rush,PSV,2012,SCE Japan Studio,Action,T,26.77
Quantum Break,XOne,2016,Remedy Entertainment,Action,M,43.16
Archer Maclean's Mercury,PSP,2005,Awesome Studios,Puzzle,E,38.64
TMNT,X360,2007,Ubisoft Montreal,Action,E10+,38.67
Middle-Earth: Shadow of Mordor,PS3,2014,Behaviour Interactive,Action,M,51.58
Soldier of Fortune: Gold Edition,PS2,2001,Pipe Dream Interactive,Shooter,M,20.67
FIFA 15,Wii,2014,EA Sports,Sports,E,27.93
Final Fantasy IV: The Complete Collection,PSP,2011,Bullets,Role-Playing,E10+,48.71
Frontlines: Fuel of War,X360,2008,Kaos Studios,Shooter,T,48.3
MX 2002 Featuring Ricky Carmichael,PS2,2001,Pacific Coast Power & Light,Racing,E,11.82
NCAA Football 07,XB,2006,EA Sports,Sports,E,32.76
Lunar: Silver Star Story Complete,PS,1998,Game Arts,Role-Playing,T,32.04
Harvest Moon: The Tale of Two Towns,DS,2010,Marvelous Entertainment,Simulation,E,12.15
No More Heroes,Wii,2007,Grasshopper Manufacture,Action,M,20.47
God of War: Origins Collection,PS3,2011,Ready at Dawn,Action,M,57.88
Dora The Explorer: Dora Saves the Snow Princess,Wii,2008,High Voltage Software,Platform,E,31.19
Soul Reaver 2,PS2,2001,Crystal Dynamics,Action,M,39.4
Metal Gear Solid 3: Subsistence,PS2,2005,Aspect,Action,M,10.55
Enslaved: Odyssey to the West,PS3,2010,Ninja Theory,Action,T,34.39
WWF Raw,XB,2002,Anchor,Fighting,T,52.54
Guitar Hero Live,XOne,2015,FreeStyleGames,Misc,T,12.92
Catz,DS,2006,Powerhead Games,Simulation,E,10.82
Extermination,PS2,2001,Deep Space,Action,M,56.5
Batman: Vengeance,PS2,2001,Ubisoft,Adventure,T,28.89
Hot Shots Golf: World Invitational,PSV,2011,Clap Hanz,Sports,E,50.74
Tony Hawk's Pro Skater 3,XB,2002,Neversoft Entertainment,Sports,T,37.29
Mega Man Zero,GBA,2002,Inti,Platform,E,17.04
Contender 2,PS,2000,Bam Entertainment,Fighting,T,58.65
Resident Evil: Revelations 2,PS4,2015,Capcom,Action,M,43.98
NBA 2K8,PS3,2007,Visual Concepts,Sports,E,50.15
Rayman Origins,Wii,2011,UBlart Montpellier,Platform,E10+,20.33
Assassin's Creed: Unity,PC,2014,Ubisoft/Ubisoft Montreal,Action,M,13.69
MX vs. ATV: Alive,X360,2011,THQ Digital Studio Phoenix,Racing,E,17.4
Shrek 2,XB,2004,Luxoflux/Inc.,Platform,E,40.84
Purr Pals,DS,2007,Brain Toys,Simulation,E,15.28
Assassin's Creed II,PC,2010,Ubisoft Montreal,Action,M,23.75
Tak and the Power of Juju,GBA,2003,Avalanche Software,Platform,E,59.65
Lips: Number One Hits,X360,2009,iNiS,Misc,T,15.53
Turok: Evolution,XB,2002,Acclaim,Shooter,M,30.69
Jak X: Combat Racing,PS2,2005,Naughty Dog,Racing,T,22.71
American Idol,PS2,2003,Hothouse Creations,Misc,E,18.97
Barbie Horse Adventures: Riding Camp,DS,2008,Activision,Sports,E,13.85
Red Dead Revolver,XB,2004,Rockstar San Diego,Shooter,M,31.93
CrossworDS,DS,2008,Nuevo Retro Games,Puzzle,E,41.21
Viva Pinata: Pocket Paradise,DS,2008,Rare Ltd.,Simulation,E,24.07
Petz Catz Clan,DS,2008,Digital Kids,Simulation,E,54.17
ZhuZhu Pets 2: Featuring The Wild Bunch,DS,2010,Activision,Simulation,E,25.34
Sly Cooper: Thieves in Time,PS3,2013,Sanzaru Games,Platform,E10+,43.75
Iron Man,PS2,2008,Artificial Mind and Movement,Action,T,41.44
Spec Ops: The Line,PS3,2012,Yager,Shooter,M,33.35
The SpongeBob SquarePants Movie,XB,2004,Heavy Iron Studios,Platform,E,21.11
NHL 14,PS3,2013,Electronic Arts,Sports,E10+,22.16
F1 2013,PS3,2013,Codemasters Birmingham,Racing,E,24.85
Legends of WrestleMania,PS3,2009,Yuke's,Fighting,T,50.27
Are You Smarter than a 5th Grader? Make the Grade,Wii,2008,THQ,Misc,E,57.72
Tiger Woods PGA Tour 08,X360,2007,EA Salt Lake,Sports,E,15.99
Dance Dance Revolution Ultramix,XB,2003,Konami Computer Entertainment Hawaii,Simulation,E,35.46
Crash Tag Team Racing,PS2,2005,Radical Entertainment,Racing,E10+,58.99
Front Mission 4,PS2,2003,Square Enix,Strategy,T,14.27
Rayman Origins,PSV,2012,UBlart Montpellier,Platform,E10+,52.93
F.E.A.R.,PS3,2007,Day 1 Studios,Shooter,M,11.17
Enslaved: Odyssey to the West,X360,2010,Ninja Theory,Action,T,47.15
Dragon Ball Z: Shin Budokai,PSP,2006,Dimps Corporation,Fighting,T,52.96
Tiger Woods PGA Tour 13,PS3,2012,Electronic Arts,Sports,E,35.07
Dynasty Warriors: Gundam 3,PS3,2010,Omega Force/Koei Tecmo Games,Action,T,52.03
Def Jam: Fight for NY,XB,1999,Aki Corp.,Fighting,M,58.61
Tony Hawk: Shred,Wii,2010,Robomodo,Sports,E,29.15
Tiger Woods PGA Tour 11,Wii,2010,EA Sports,Sports,E,41.87
NBA Live 10,PS3,2009,EA Canada,Sports,E,44.98
Metro 2033,X360,2010,4A Games,Shooter,M,52.64
Fire Emblem: Path of Radiance,GC,2005,Intelligent Systems,Action,T,47.94
Hotel Dusk: Room 215,DS,2007,Cing,Adventure,T,38.75
Final Fantasy Explorers,3DS,2014,Racjin,Role-Playing,E10+,49.5
Bratz: Rock Angelz,GBA,2004,Altron,Misc,E,25.39
SSX Tricky,GC,2001,EA Sports Big,Sports,E,43.27
Greg Hastings' Tournament Paintball,XB,2004,WXP,Shooter,T,18.15
ESPN NBA Basketball,PS2,2003,Visual Concepts,Sports,E,12.12
Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Spike,Fighting,T,39.84
Sacred 2: Fallen Angel,X360,2009,Ascaron Entertainment GmbH/Ascaron Entertainment,Role-Playing,M,50.07
Two Worlds II,X360,2011,Reality Pump,Role-Playing,M,48.49
Over the Hedge,PS2,2006,Edge of Reality,Platform,E10+,54.14
Mat Hoffman's Pro BMX,PS,2001,Shaba Games,Sports,E,48.55
Phineas and Ferb: Across the 2nd Dimension,DS,2011,Altron,Action,E,53.34
50 Classic Games,DS,2009,Cerasus Media,Misc,E,37.46
NHL 14,X360,2013,Electronic Arts,Sports,E10+,48.74
Petz Nursery,DS,2009,Digital Kids,Simulation,E,58.96
The Hobbit,PS2,2003,Inevitable Entertainment,Platform,E,55.8
War of the Monsters,PS2,2003,Incognito Inc.,Fighting,T,32.26
Harry Potter and the Deathly Hallows - Part 1,Wii,2010,Electronic Arts,Action,T,54.86
NBA Street Vol. 2,GC,1999,Electronic Arts,Sports,E,10.93
The Incredible Hulk: Ultimate Destruction,PS2,2005,Radical Entertainment,Action,T,37.76
Time Crisis: Razing Storm,PS3,2010,Nex Entertainment,Shooter,T,57.2
Summer Sports: Paradise Island,Wii,2008,Destineer,Sports,E,12.9
Time Crisis II,PS2,2001,Namco,Shooter,T,57.85
NCAA March Madness 06,PS2,2005,EA Canada,Sports,E,43.77
LEGO Dimensions,WiiU,2015,Traveller's Tales,Action,E10+,20.51
Valkyria Chronicles II,PSP,2010,Sega,Role-Playing,T,56.86
Monster High: Ghoul Spirit,Wii,2011,THQ,Misc,E,33.74
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Eighting,Fighting,T,57.12
Rune Factory: A Fantasy Harvest Moon,DS,2006,Neverland,Role-Playing,E,15.47
Legacy of Kain: Defiance,PS2,2003,Crystal Dynamics,Action,M,31.79
NCAA March Madness 2005,PS2,2004,EA Canada,Sports,E,30.97
007 Racing,PS,2000,Eutechnyx,Racing,T,26.46
Tactics Ogre: Let Us Cling Together,PSP,2010,Square Enix,Role-Playing,T,45.61
Conflict: Vietnam,PS2,2004,Pivotal Games,Shooter,M,49.79
Dragon's Crown,PS3,2013,Vanillaware,Role-Playing,T,35.92
MLB SlugFest 20-04,PS2,2003,Midway,Sports,E,45.63
NASCAR 09,PS2,2008,EA Tiburon,Racing,E,27.7
Blitz: The League,XB,2004,Midway,Sports,M,30.9
Manhunt 2,Wii,2007,Rockstar Toronto,Action,M,27.83
Just Dance 2015,XOne,2014,Ubisoft,Misc,E10+,30.62
The LEGO Movie Videogame,XOne,2014,TT Games,Action,E10+,30.33
Overwatch,PC,2016,Blizzard Entertainment,Shooter,T,52.75
Monster Jam: Path of Destruction,Wii,2010,Virtuos,Racing,E,42.55
Peter Jackson's King Kong: The Official Game of the Movie,XB,2005,Ubisoft Montpellier,Action,T,47.72
Burnout Revenge,XB,2005,Criterion Games,Racing,E10+,56.71
Medal of Honor: European Assault,XB,2005,EA LA,Shooter,T,55.02
Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004,Krome Studios,Platform,E,54.07
The Lord of the Rings: The Fellowship of the Ring,XB,2002,WXP,Action,T,30.93
NBA 06,PS2,2005,SCEA Sports Studio,Sports,E,40.3
Excite Truck,Wii,2006,Monster Games Inc.,Racing,E,39.23
Magician's Quest: Mysterious Times,DS,2008,Konami,Role-Playing,E10+,24.74
Hello Kitty: Big City Dreams,DS,2008,Human Soft,Puzzle,E,19.1
X-Men Legends,GC,2004,Raven Software,Role-Playing,T,47.59
G-Force,DS,2009,Keen Games,Action,E10+,14.91
StarCraft II: Legacy of the Void,PC,2015,Blizzard Entertainment,Strategy,T,22.37
Jewel Master Egypt,DS,2009,Storm City Games,Puzzle,E,39.95
ModNation Racers,PSP,2010,SCEA San Diego Studios,Racing,E,31.63
WWE SmackDown vs. Raw 2010,DS,2009,Yuke's,Fighting,T,49.16
Are You Smarter Than A 5th Grader?,DS,2007,ValuSoft,Misc,E,31.76
Oni,PS2,2001,Rockstar Toronto,Action,T,38.52
Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,2007,High Voltage Software/Ubisoft Paris,Shooter,T,48.39
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,2008,Incinerator Games,Action,E,35.11
Terminator Salvation,PS3,2009,GRIN,Shooter,T,51.01
How to Train Your Dragon,DS,2010,Griptonite Games,Action,E10+,24.85
The Lord of the Rings: The Two Towers,GC,2002,Stormfront Studios,Action,T,39.14
Batman: Arkham City,PC,2011,Rocksteady Studios,Action,T,43.48
Juiced,PS2,2005,Juice Games,Racing,T,23.44
The Warriors,PS2,2005,Rockstar Toronto,Action,M,35.04
Star Fox Command,DS,2006,Q-Games,Shooter,E10+,52.53
Dragon Age: Inquisition,X360,2014,BioWare,Role-Playing,M,13.58
Bulletstorm,PS3,2011,Epic Games/People Can Fly,Shooter,M,28.3
Return to Castle Wolfenstein: Operation Resurrection,PS2,2003,Raster,Shooter,M,14.17
Mario Tennis: Power Tour,GBA,2005,Camelot Software Planning,Sports,E,34.88
Seaman,DC,1999,Vivarium,Simulation,T,44.57
The Grinch,PS,1999,VU Games,Adventure,E,18.3
Tales of Symphonia,PS3,2013,Namco Bandai Games,Role-Playing,T,39.43
Michael Jackson: The Experience,PS3,2011,Ubisoft Montreal,Misc,E10+,20.96
Stuntman: Ignition,PS3,2007,Paradigm Entertainment,Racing,T,32.46
F.E.A.R. 2: Project Origin,X360,2009,Monolith Productions,Shooter,M,16.22
Mystery Dungeon: Shiren the Wanderer,DS,2006,ChunSoft,Role-Playing,E,55.23
GT Pro Series,Wii,2006,MTO,Racing,E,56.27
Tiger Woods PGA Tour 11,X360,2010,EA Sports,Sports,E,19.08
The Golden Compass,PS2,2007,Shiny Entertainment,Action,E10+,18.82
Final Fantasy Chronicles,PS,2001,TOSE,Role-Playing,T,48.6
F1 2009,PSP,2009,Sumo Digital,Racing,E,25.7
Syphon Filter 3,PS,2001,Sony Bend,Shooter,M,35.79
Metal Gear Solid 2: Substance,PS2,2002,KCEJ,Action,M,38.53
Tales of Symphonia: Dawn of the New World,Wii,2008,Bandai Namco Games,Role-Playing,T,18.33
NBA Live 08,X360,2007,EA Canada,Sports,E,21.92
Guinness World Records: The Videogame,DS,2008,TT Fusion,Action,E,40.78
We Love Katamari,PS2,2005,Namco,Puzzle,E,31.85
Sesame Street: Once Upon A Monster,X360,2011,Double Fine Productions,Misc,E,48.96
NCAA Football 2003,XB,2002,EA Sports,Sports,E,46.6
We Cheer,Wii,2008,Machatin/Inc.,Simulation,E10+,25.7
Madden NFL 07,PS3,2006,EA Tiburon,Sports,E,29.8
Ready 2 Rumble Boxing: Round 2,PS,2000,Point of View,Fighting,T,15.88
LEGO Jurassic World,WiiU,2015,TT Games,Action,E10+,59.18
NBA Live 09,PS3,2008,EA Canada,Sports,E,21.19
Rory McIlroy PGA Tour,PS4,2015,EA Tiburon,Action,E,59.52
SingStar Dance,PS3,2010,SCEE London Studio,Misc,T,12.3
Lords of the Fallen,PS4,2014,City Interactive/Deck 13,Role-Playing,M,52.36
Swing Away Golf,PS2,2000,T&E Soft,Sports,E,56.45
Tomb Raider: Legend,PS2,2006,Crystal Dynamics,Action,T,38.97
Freedom Fighters,PS2,2003,Io Interactive,Shooter,T,19.46
Silent Hill: Origins,PSP,2007,Climax Group/Climax Studios,Action,M,44.21
Gun,XB,2005,Neversoft Entertainment,Shooter,M,59.65
That's So Raven 2: Supernatural Style,GBA,2005,Artificial Mind and Movement,Adventure,E,49.15
Fight Night Round 3,PSP,2006,EA Chicago,Fighting,T,23.28
The Punisher,PS2,2005,Volition Inc.,Action,M,28.99
Kirby and the Rainbow Curse,WiiU,2015,HAL Labs,Platform,E,51.87
SSX On Tour,PS2,2005,EA Canada,Sports,E,57.15
Disgaea 3: Absence of Justice,PS3,2008,Nippon Ichi Software,Role-Playing,T,33.47
